Station,Dates,Temp,DO,pH,Conductivity,Turbidity
Station_A,17/01/2022 8:00,11.68,10.13,7.75,273.6,4.8
Station_A,17/01/2022 9:00,12.21,11,7.91,280.9,3.4
Station_A,17/01/2022 10:00,12.67,11.51,8.08,279.4,3.5
Station_A,17/01/2022 11:00,13.34,12.22,8.14,278.3,3.8
Station_A,17/01/2022 12:00,13.7,12.58,8.19,267.4,3.6
Station_A,17/01/2022 13:00,14.16,12.38,8.21,262.3,3.8
Station_A,17/01/2022 14:00,14.38,11.98,8.17,267.6,3.3
Station_A,17/01/2022 15:00,14.43,12.13,8.27,275.7,2.8
Station_A,17/01/2022 16:00,14.41,11.65,8.25,276,3.4
Station_A,17/01/2022 17:00,14.09,11.37,8.2,282.9,3.2
Station_A,17/01/2022 18:00,13.69,11,8.14,283.7,2.5
Station_A,17/01/2022 19:00,13.12,10.61,7.99,274,3.5
Station_A,17/01/2022 20:00,12.6,10.24,7.82,276.4,3.4
Station_A,17/01/2022 21:00,11.9,10.01,7.82,275.1,4.4
Station_A,17/01/2022 22:00,11.38,9.24,7.64,279.3,4.3
Station_A,17/01/2022 23:00,10.87,8.5,7.48,287,4.9
Station_A,18/01/2022 0:00,10.37,8.42,7.37,289.4,3.7
Station_A,18/01/2022 1:00,9.92,8.1,7.34,291.5,3.8
Station_A,18/01/2022 2:00,9.63,7.68,7.25,290.9,2.5
Station_A,18/01/2022 3:00,9.59,8,7.41,286.9,3.2
Station_A,18/01/2022 4:00,9.75,8.05,7.43,282.1,4.1
Station_A,18/01/2022 5:00,9.97,8.59,7.52,275.8,3.4
Station_A,18/01/2022 6:00,10.53,9.26,7.66,272.9,3.8
Station_A,18/01/2022 7:00,11.07,9.38,7.71,277.7,3.8
Station_A,18/01/2022 8:00,11.64,10.38,7.93,277.6,3.6
Station_A,18/01/2022 9:00,12.14,11.16,7.99,271.3,3.3
Station_A,18/01/2022 10:00,12.77,11.56,8.07,275.6,3.9
Station_A,18/01/2022 11:00,13.63,11.85,8.16,275.5,3.8
Station_A,18/01/2022 12:00,14.04,12.09,8.19,277.1,2.8
Station_A,18/01/2022 13:00,14.63,12.01,8.3,277.2,2.9
Station_A,18/01/2022 14:00,15.01,12.17,8.36,276.2,1.9
Station_A,18/01/2022 15:00,14.92,12.03,8.38,277.8,3.1
Station_A,18/01/2022 16:00,14.74,12.03,8.4,272,3.7
Station_A,18/01/2022 17:00,14.4,11.51,8.2,274,4.5
Station_A,18/01/2022 18:00,13.91,11.01,8.06,279.7,3.8
Station_A,18/01/2022 19:00,13.29,10.5,7.94,281.7,3.7
Station_A,18/01/2022 20:00,12.52,10.2,7.78,285.7,4.5
Station_A,18/01/2022 21:00,11.82,9.46,7.62,284.5,3.8
Station_A,18/01/2022 22:00,11.38,8.85,7.56,279.5,3.7
Station_A,18/01/2022 23:00,10.74,8.4,7.43,285.4,3.2
Station_A,19/01/2022 0:00,10.31,8.15,7.38,280.1,2.9
Station_A,19/01/2022 1:00,9.92,8.1,7.38,278.6,2.5
Station_A,19/01/2022 2:00,9.65,7.64,7.32,275.4,3.3
Station_A,19/01/2022 3:00,9.55,7.99,7.37,285,2.1
Station_A,19/01/2022 4:00,9.62,8.39,7.39,282.7,3.3
Station_A,19/01/2022 5:00,10.12,8.47,7.45,286.7,4.5
Station_A,19/01/2022 6:00,10.73,8.81,7.46,278.1,3.3
Station_A,19/01/2022 7:00,11.36,9.08,7.6,277.9,3.8
Station_A,19/01/2022 8:00,11.86,9.98,7.76,274.4,3.7
Station_A,19/01/2022 9:00,12.46,10.7,7.95,278.9,3.2
Station_A,19/01/2022 10:00,12.96,11.49,8.09,277.2,3.7
Station_A,19/01/2022 11:00,13.52,11.91,8.17,278.7,2.9
Station_A,19/01/2022 12:00,14.1,12.04,8.2,277.6,2.8
Station_A,19/01/2022 13:00,14.35,12.49,8.28,277.3,3.3
Station_A,19/01/2022 14:00,14.58,12.35,8.28,285,4.1
Station_A,19/01/2022 15:00,14.86,12.42,8.36,279.6,4
Station_A,19/01/2022 16:00,14.74,11.96,8.25,284.6,3.9
Station_A,19/01/2022 17:00,14.35,11.61,8.2,279.5,3.1
Station_A,19/01/2022 18:00,13.95,11.13,8.15,279.7,2.9
Station_A,19/01/2022 19:00,13.2,10.3,7.96,267.2,3.8
Station_A,19/01/2022 20:00,12.69,9.92,7.82,260.5,3.3
Station_A,19/01/2022 21:00,12.12,9.33,7.71,261.8,3.6
Station_A,19/01/2022 22:00,11.29,8.41,7.51,267.9,4.1
Station_A,19/01/2022 23:00,10.73,8.02,7.34,275.7,4.6
Station_A,20/01/2022 0:00,10.45,7.61,7.25,279.2,2.9
Station_A,20/01/2022 1:00,10.27,7.57,7.25,283.3,3.1
Station_A,20/01/2022 2:00,9.98,7.69,7.32,283.4,3.3
Station_A,20/01/2022 3:00,9.91,7.54,7.35,284.7,3.1
Station_A,20/01/2022 4:00,10.12,7.75,7.33,290.2,2.6
Station_A,20/01/2022 5:00,10.55,8.06,7.34,283.2,2.7
Station_A,20/01/2022 6:00,10.87,8.61,7.43,290.3,3.2
Station_A,20/01/2022 7:00,11.45,9.27,7.62,278.4,3.4
Station_A,20/01/2022 8:00,12.25,9.59,7.78,279.8,4.6
Station_A,20/01/2022 9:00,12.72,10.36,7.95,276.9,3.6
Station_A,20/01/2022 10:00,13.32,10.53,8.1,273.3,3.3
Station_A,20/01/2022 11:00,13.97,11.2,8.21,277.2,3.9
Station_A,20/01/2022 12:00,14.43,11.87,8.28,279.9,4.9
Station_A,20/01/2022 13:00,14.63,12.04,8.21,282.9,3.8
Station_A,20/01/2022 14:00,15,11.97,8.33,280.9,4.1
Station_A,20/01/2022 15:00,15,11.89,8.32,273.1,3.8
Station_A,20/01/2022 16:00,14.85,11.81,8.29,265.6,4.1
Station_A,20/01/2022 17:00,14.57,11.41,8.22,271,3.3
Station_A,20/01/2022 18:00,14.16,10.95,8.05,272.5,3.9
Station_A,20/01/2022 19:00,13.78,10.31,7.84,268.8,3.9
Station_A,20/01/2022 20:00,13.11,9.95,7.68,269.1,3.5
Station_A,20/01/2022 21:00,12.48,9.18,7.63,264.5,3.7
Station_A,20/01/2022 22:00,11.61,8.97,7.59,264.8,3.6
Station_A,20/01/2022 23:00,11.1,8.57,7.42,263.6,3.6
Station_A,21/01/2022 0:00,10.68,7.93,7.26,273.3,3.2
Station_A,21/01/2022 1:00,10.52,7.53,7.23,280.2,3.1
Station_A,21/01/2022 2:00,10.32,7.3,7.23,283.5,3.4
Station_A,21/01/2022 3:00,10.15,7.49,7.28,284.9,2.1
Station_A,21/01/2022 4:00,10.08,7.91,7.37,281.4,2.7
Station_A,21/01/2022 5:00,10.35,8.16,7.44,282.3,3.5
Station_A,21/01/2022 6:00,10.65,8.66,7.45,277.5,3.6
Station_A,21/01/2022 7:00,11.05,9.41,7.58,273.2,4.1
Station_A,21/01/2022 8:00,11.76,10.24,7.81,269.3,3.7
Station_A,21/01/2022 9:00,12.54,10.88,7.95,267.8,3.7
Station_A,21/01/2022 10:00,13.24,11.31,8.09,267.4,3.2
Station_A,21/01/2022 11:00,13.86,11.84,8.15,265.2,2.3
Station_A,21/01/2022 12:00,14.37,12.07,8.2,275.1,2.2
Station_A,21/01/2022 13:00,14.68,12.52,8.32,281.6,2.6
Station_A,21/01/2022 14:00,15.02,12.48,8.36,287.3,1.3
Station_A,21/01/2022 15:00,15.18,12.49,8.37,279.3,2.9
Station_A,21/01/2022 16:00,15.14,12.02,8.25,280.4,3.7
Station_A,21/01/2022 17:00,14.98,11.71,8.18,280.5,3.2
Station_A,21/01/2022 18:00,14.48,11.09,8.12,290.7,2.8
Station_A,21/01/2022 19:00,13.98,10.58,7.96,286.7,2.8
Station_A,21/01/2022 20:00,13.22,10.01,7.83,282.7,2.8
Station_A,21/01/2022 21:00,12.69,9.21,7.71,280.3,3.8
Station_A,21/01/2022 22:00,12.18,8.76,7.63,277.9,4.2
Station_A,21/01/2022 23:00,11.66,7.94,7.45,274,4.1
Station_A,22/01/2022 0:00,11.38,7.41,7.34,273,2.9
Station_A,22/01/2022 1:00,10.79,7.29,7.3,271.9,2.5
Station_A,22/01/2022 2:00,10.57,7.52,7.39,273,1.8
Station_A,22/01/2022 3:00,10.54,7.49,7.37,285.8,3.1
Station_A,22/01/2022 4:00,10.64,8.08,7.42,288.1,3.1
Station_A,22/01/2022 5:00,10.82,8.28,7.47,285.4,2.8
Station_A,22/01/2022 6:00,11.03,8.87,7.58,281.9,2.5
Station_A,22/01/2022 7:00,11.49,9.61,7.75,283.6,3.1
Station_A,22/01/2022 8:00,12.23,10.19,7.97,286.4,2.5
Station_A,22/01/2022 9:00,12.82,10.98,8.05,291.1,2.5
Station_A,22/01/2022 10:00,13.48,11.59,8.21,294.7,2.1
Station_A,22/01/2022 11:00,14.18,11.98,8.3,286.3,3.9
Station_A,22/01/2022 12:00,14.72,12.36,8.28,281.6,3.8
Station_A,22/01/2022 13:00,15.09,12.62,8.28,278.5,4.4
Station_A,22/01/2022 14:00,15.43,12.55,8.33,285.9,3.7
Station_A,22/01/2022 15:00,15.5,12.42,8.38,279.7,4.8
Station_A,22/01/2022 16:00,15.47,12.15,8.35,283.4,4.6
Station_A,22/01/2022 17:00,15.11,11.62,8.14,283.1,5.5
Station_A,22/01/2022 18:00,14.7,10.83,8.07,280.5,4.3
Station_A,22/01/2022 19:00,14.16,10.08,7.96,278.8,3.6
Station_A,22/01/2022 20:00,13.32,9.89,7.87,275.9,4.3
Station_A,22/01/2022 21:00,12.84,8.87,7.72,273.2,5.2
Station_A,22/01/2022 22:00,12.19,8.61,7.58,277.3,4.6
Station_A,22/01/2022 23:00,11.39,8.33,7.47,275.1,4.2
Station_A,23/01/2022 0:00,11.26,7.61,7.31,270.6,3
Station_A,23/01/2022 1:00,10.85,7.36,7.34,265.1,4.1
Station_A,23/01/2022 2:00,10.48,7.53,7.33,264.8,4.2
Station_A,23/01/2022 3:00,10.33,7.81,7.38,271.5,4.2
Station_A,23/01/2022 4:00,10.61,7.83,7.4,274.3,4.6
Station_A,23/01/2022 5:00,11.05,8.29,7.46,280.1,3.4
Station_A,23/01/2022 6:00,11.33,9.1,7.65,284.7,3.8
Station_A,23/01/2022 7:00,11.82,9.79,7.75,283.8,3.2
Station_A,23/01/2022 8:00,12.39,10.12,7.82,290.2,3.5
Station_A,23/01/2022 9:00,13.02,10.96,7.97,284.7,3
Station_A,23/01/2022 10:00,13.61,11.21,8.16,287.5,2.9
Station_A,23/01/2022 11:00,14.27,11.23,8.22,291.3,2.9
Station_A,23/01/2022 12:00,14.76,11.45,8.32,286.4,3.4
Station_A,23/01/2022 13:00,15.22,11.7,8.31,284.5,3.6
Station_A,23/01/2022 14:00,15.57,11.54,8.24,285.7,2.7
Station_A,23/01/2022 15:00,15.52,11.82,8.27,276.1,3.2
Station_A,23/01/2022 16:00,15.53,11.32,8.15,279.5,3.6
Station_A,23/01/2022 17:00,15.38,11.22,8.21,283.5,3.2
Station_A,23/01/2022 18:00,14.93,11.2,8.09,289.6,3.2
Station_A,23/01/2022 19:00,14.29,10.38,8.04,296.4,3.6
Station_A,23/01/2022 20:00,13.83,9.5,7.92,302.6,4.4
Station_A,23/01/2022 21:00,13.19,8.86,7.67,299.6,4.5
Station_A,23/01/2022 22:00,12.53,8.55,7.6,299.3,4.7
Station_A,23/01/2022 23:00,11.83,8.2,7.46,303.8,4.6
Station_A,24/01/2022 0:00,11.58,7.92,7.41,307.2,4.3
Station_A,24/01/2022 1:00,11.15,7.36,7.37,308.4,3.9
Station_A,24/01/2022 2:00,10.76,7.81,7.42,303.3,4.7
Station_A,24/01/2022 3:00,10.8,8.27,7.51,297,3.6
Station_A,24/01/2022 4:00,10.96,8.1,7.51,291.1,3.1
Station_A,24/01/2022 5:00,11.23,8.53,7.56,290.1,2.9
Station_A,24/01/2022 6:00,11.46,9.16,7.6,280.1,4.8
Station_A,24/01/2022 7:00,11.97,9.64,7.72,278.8,4.7
Station_A,24/01/2022 8:00,12.58,10.25,7.88,279.7,3.6
Station_A,24/01/2022 9:00,13.12,11.25,8.06,282.5,3.8
Station_A,24/01/2022 10:00,13.61,11.54,8.09,274.2,3.8
Station_A,24/01/2022 11:00,14.4,11.96,8.22,269.5,5.3
Station_A,24/01/2022 12:00,15,12.07,8.42,266.4,5
Station_A,24/01/2022 13:00,15.34,12.25,8.39,275.4,3.5
Station_A,24/01/2022 14:00,15.59,12.11,8.4,283.6,3.7
Station_A,24/01/2022 15:00,15.64,12.22,8.29,286,3.1
Station_A,24/01/2022 16:00,15.51,11.95,8.29,289.7,3
Station_A,24/01/2022 17:00,15.36,11.48,8.27,290.7,2.4
Station_A,24/01/2022 18:00,15,11.06,8.08,282.3,3.4
Station_A,24/01/2022 19:00,14.5,10.34,7.91,286.3,3.9
Station_A,24/01/2022 20:00,13.89,9.94,7.79,286.9,3.5
Station_A,24/01/2022 21:00,13.23,9.36,7.67,285.9,4.1
Station_A,24/01/2022 22:00,12.51,8.81,7.6,298.8,3.8
Station_A,24/01/2022 23:00,11.88,8.68,7.66,294.3,3.6
Station_A,25/01/2022 0:00,11.67,7.78,7.46,290.5,3
Station_A,25/01/2022 1:00,11.07,7.71,7.39,289,3.1
Station_A,25/01/2022 2:00,10.76,7.96,7.4,293.5,2.5
Station_A,25/01/2022 3:00,10.65,8.01,7.34,296.9,2.7
Station_A,25/01/2022 4:00,10.74,7.89,7.37,293.7,3.9
Station_A,25/01/2022 5:00,10.94,8.65,7.42,300.2,3.1
Station_A,25/01/2022 6:00,11.37,9.03,7.59,292.2,4.3
Station_A,25/01/2022 7:00,12.03,9.54,7.76,292.3,3.5
Station_A,25/01/2022 8:00,12.77,9.88,7.86,297.8,3.4
Station_A,25/01/2022 9:00,13.44,10.41,8.03,304.4,3.5
Station_A,25/01/2022 10:00,14.24,11,8.19,306.2,3.8
Station_A,25/01/2022 11:00,14.69,11.43,8.25,294.2,4.2
Station_A,25/01/2022 12:00,15.16,11.84,8.29,283.3,3.7
Station_A,25/01/2022 13:00,15.6,11.62,8.23,286.9,4.1
Station_A,25/01/2022 14:00,15.86,12.12,8.37,289,4
Station_A,25/01/2022 15:00,16.03,11.79,8.34,294.5,4.2
Station_A,25/01/2022 16:00,15.96,11.76,8.3,291.6,3.2
Station_A,25/01/2022 17:00,15.62,11.45,8.24,292.6,4.2
Station_A,25/01/2022 18:00,15.21,11.23,8.16,288.6,4
Station_A,25/01/2022 19:00,14.64,10.31,8,287.3,3.8
Station_A,25/01/2022 20:00,14.27,9.58,7.88,285.3,2.9
Station_A,25/01/2022 21:00,13.59,8.95,7.82,273.7,3.6
Station_A,25/01/2022 22:00,12.78,8.55,7.64,270.2,3.7
Station_A,25/01/2022 23:00,11.99,8.35,7.51,278.8,3.5
Station_A,26/01/2022 0:00,11.83,8.17,7.43,280.4,4.6
Station_A,26/01/2022 1:00,11.34,7.79,7.39,275.6,4.9
Station_A,26/01/2022 2:00,11.04,7.56,7.28,273.4,3.8
Station_A,26/01/2022 3:00,10.84,7.42,7.24,270.1,3.9
Station_A,26/01/2022 4:00,10.97,7.59,7.27,271.1,4
Station_A,26/01/2022 5:00,11.34,7.79,7.3,285,3.1
Station_A,26/01/2022 6:00,11.88,8.34,7.48,283.9,3.9
Station_A,26/01/2022 7:00,12.15,9.45,7.57,285.7,3.7
Station_A,26/01/2022 8:00,12.74,10.1,7.75,296.7,3.7
Station_A,26/01/2022 9:00,13.56,10.45,7.94,294.1,4.4
Station_A,26/01/2022 10:00,14.09,11.2,8.14,298,4.3
Station_A,26/01/2022 11:00,14.8,11.52,8.2,299.7,3.7
Station_A,26/01/2022 12:00,15.21,11.95,8.38,290.7,4.4
Station_A,26/01/2022 13:00,15.79,11.94,8.36,290.7,3.7
Station_A,26/01/2022 14:00,16.13,12.1,8.34,294.5,3.8
Station_A,26/01/2022 15:00,16.27,12.27,8.38,288.5,3.7
Station_A,26/01/2022 16:00,16.23,11.86,8.3,282.6,3.9
Station_A,26/01/2022 17:00,15.81,11.65,8.25,282.5,3.4
Station_A,26/01/2022 18:00,15.5,11.18,8.11,281.5,3.9
Station_A,26/01/2022 19:00,15,10.49,7.97,277.9,4
Station_A,26/01/2022 20:00,14.26,9.94,7.76,281.9,4.5
Station_A,26/01/2022 21:00,13.71,9.25,7.6,278.6,4.6
Station_A,26/01/2022 22:00,13.18,8.6,7.55,279.6,4.8
Station_A,26/01/2022 23:00,12.64,7.91,7.47,284.8,4.1
Station_A,27/01/2022 0:00,12.12,7.82,7.45,295.3,3.4
Station_A,27/01/2022 1:00,11.74,7.7,7.41,290.6,3
Station_A,27/01/2022 2:00,11.46,7.58,7.38,291.6,3.8
Station_A,27/01/2022 3:00,11.26,7.95,7.44,293.6,2.7
Station_A,27/01/2022 4:00,11.31,7.94,7.38,299,4
Station_A,27/01/2022 5:00,11.53,8.68,7.45,296.5,3.6
Station_A,27/01/2022 6:00,11.79,9.13,7.56,295.6,4.2
Station_A,27/01/2022 7:00,12.32,9.55,7.77,296.1,3
Station_A,27/01/2022 8:00,12.9,10,7.92,304,2.9
Station_A,27/01/2022 9:00,13.45,10.48,8,295.6,3.7
Station_A,27/01/2022 10:00,14.15,11.32,8.21,292.5,3.5
Station_A,27/01/2022 11:00,14.95,11.43,8.25,282.9,3.8
Station_A,27/01/2022 12:00,15.19,12.13,8.24,282,3.9
Station_A,27/01/2022 13:00,15.65,12.3,8.36,287.4,3.3
Station_A,27/01/2022 14:00,15.94,12.41,8.28,285,3.5
Station_A,27/01/2022 15:00,16.1,12.3,8.3,287.6,3.9
Station_A,27/01/2022 16:00,15.91,12.2,8.25,278.4,4.5
Station_A,27/01/2022 17:00,15.6,11.38,8.05,277.7,3.6
Station_A,27/01/2022 18:00,15.26,10.95,8.03,271,3.2
Station_A,27/01/2022 19:00,14.81,10.45,7.93,267.7,4.3
Station_A,27/01/2022 20:00,14.23,9.62,7.81,269.2,4.1
Station_A,27/01/2022 21:00,13.57,9.28,7.68,276.4,3.8
Station_A,27/01/2022 22:00,13,8.6,7.6,267.1,4.8
Station_A,27/01/2022 23:00,12.32,8.04,7.48,267.4,4.3
Station_A,28/01/2022 0:00,11.79,7.73,7.42,270.8,5.4
Station_A,28/01/2022 1:00,11.55,7.8,7.44,269.4,4
Station_A,28/01/2022 2:00,11.5,7.91,7.47,277.2,4
Station_A,28/01/2022 3:00,11.26,8.08,7.4,276.4,4
Station_A,28/01/2022 4:00,11.28,8.01,7.4,275,4.5
Station_A,28/01/2022 5:00,11.59,8.51,7.53,277,4.8
Station_A,28/01/2022 6:00,12.04,8.98,7.63,276.6,4.8
Station_A,28/01/2022 7:00,12.58,9.65,7.79,283.7,4.5
Station_A,28/01/2022 8:00,13.34,10.11,7.86,285,4.9
Station_A,28/01/2022 9:00,14.18,10.44,7.91,292.2,4.5
Station_A,28/01/2022 10:00,14.76,10.8,8.07,298.5,3.4
Station_A,28/01/2022 11:00,15.33,11.29,8.19,297.5,2.7
Station_A,28/01/2022 12:00,15.88,11.94,8.31,300.8,3.4
Station_A,28/01/2022 13:00,16.35,11.85,8.36,300.1,4.7
Station_A,28/01/2022 14:00,16.4,11.7,8.34,293.4,3.3
Station_A,28/01/2022 15:00,16.34,11.84,8.35,294.2,3.7
Station_A,28/01/2022 16:00,16.29,11.73,8.24,297.1,3.1
Station_A,28/01/2022 17:00,16.12,10.9,8.13,294.7,4.6
Station_A,28/01/2022 18:00,15.82,10.23,8.03,292.2,2.9
Station_A,28/01/2022 19:00,15.23,9.78,7.85,307,2.2
Station_A,28/01/2022 20:00,14.73,9.27,7.82,300.9,3.8
Station_A,28/01/2022 21:00,13.94,8.94,7.65,299.3,3.9
Station_A,28/01/2022 22:00,13.37,8.48,7.53,300.5,2.7
Station_A,28/01/2022 23:00,12.92,7.82,7.39,305.5,3.8
Station_A,29/01/2022 0:00,12.56,7.53,7.37,304,3.7
Station_A,29/01/2022 1:00,12.27,7.26,7.28,302.2,4.3
Station_A,29/01/2022 2:00,12.16,7.26,7.25,294.8,3.9
Station_A,29/01/2022 3:00,11.91,7.7,7.28,293.5,2.3
Station_A,29/01/2022 4:00,11.96,7.71,7.34,296.4,2.3
Station_A,29/01/2022 5:00,12.19,8.07,7.43,291.3,2.1
Station_A,29/01/2022 6:00,12.39,9.01,7.59,284.1,2.7
Station_A,29/01/2022 7:00,12.81,9.36,7.59,283.4,3
Station_A,29/01/2022 8:00,13.42,9.92,7.7,285.2,3.5
Station_A,29/01/2022 9:00,13.97,10.61,7.97,285.3,3.5
Station_A,29/01/2022 10:00,14.64,11.44,8.16,290.3,4
Station_A,29/01/2022 11:00,15.52,11.48,8.21,295.2,3
Station_A,29/01/2022 12:00,15.99,12.04,8.28,289.8,3.3
Station_A,29/01/2022 13:00,16.22,12.24,8.38,283.9,3.5
Station_A,29/01/2022 14:00,16.53,12.25,8.33,283.8,2.5
Station_A,29/01/2022 15:00,16.57,12.35,8.32,280.6,4
Station_A,29/01/2022 16:00,16.62,12.04,8.38,281.9,3.7
Station_A,29/01/2022 17:00,16.35,11.02,8.34,278.3,2.9
Station_A,29/01/2022 18:00,15.95,10.81,8.14,285.8,3
Station_A,29/01/2022 19:00,15.37,10.36,8.03,285.5,3.7
Station_A,29/01/2022 20:00,14.85,9.27,7.92,286.6,3.8
Station_A,29/01/2022 21:00,14.2,8.84,7.81,281.9,3.4
Station_A,29/01/2022 22:00,13.51,8.29,7.6,277.9,4.1
Station_A,29/01/2022 23:00,12.97,7.44,7.48,278.1,4.3
Station_A,30/01/2022 0:00,12.67,6.91,7.35,278.2,4.2
Station_A,30/01/2022 1:00,12.26,6.59,7.27,281.9,3.8
Station_A,30/01/2022 2:00,12.02,6.59,7.3,279.8,3.7
Station_A,30/01/2022 3:00,11.78,6.96,7.29,281.9,3.2
Station_A,30/01/2022 4:00,11.77,7.65,7.4,287.4,3.4
Station_A,30/01/2022 5:00,11.89,7.92,7.47,285.2,4.2
Station_A,30/01/2022 6:00,12.3,8.64,7.59,282.4,3.7
Station_A,30/01/2022 7:00,12.88,8.92,7.71,280.9,2.6
Station_A,30/01/2022 8:00,13.48,9.72,7.87,282,3
Station_A,30/01/2022 9:00,14.05,10.48,8.03,271.9,3.4
Station_A,30/01/2022 10:00,14.79,10.93,8.14,274.6,3.2
Station_A,30/01/2022 11:00,15.23,11.56,8.22,276.8,3.4
Station_A,30/01/2022 12:00,15.86,11.77,8.41,275.2,2.3
Station_A,30/01/2022 13:00,16.27,12.19,8.46,279.1,3
Station_A,30/01/2022 14:00,16.75,12.47,8.57,282.1,3.3
Station_A,30/01/2022 15:00,17.03,11.79,8.44,291.2,3.1
Station_A,30/01/2022 16:00,16.81,11.44,8.32,287.8,3.6
Station_A,30/01/2022 17:00,16.51,11.16,8.21,281.2,3.6
Station_A,30/01/2022 18:00,15.96,10.72,8.09,279.7,3.9
Station_A,30/01/2022 19:00,15.38,10.17,7.99,285.1,3.6
Station_A,30/01/2022 20:00,14.79,9.55,7.84,287.5,2.9
Station_A,30/01/2022 21:00,14.22,9.08,7.78,283.7,3.5
Station_A,30/01/2022 22:00,13.52,8.54,7.62,281.7,3.3
Station_A,30/01/2022 23:00,12.87,7.94,7.47,276.8,3.8
Station_A,31/01/2022 0:00,12.79,7.4,7.36,284,3.9
Station_A,31/01/2022 1:00,12.31,7.46,7.36,283.5,4.2
Station_A,31/01/2022 2:00,12.06,6.95,7.3,288.5,4.8
Station_A,31/01/2022 3:00,12.03,7.14,7.29,289.3,3.5
Station_A,31/01/2022 4:00,12,7.4,7.43,281.8,3.3
Station_A,31/01/2022 5:00,12.19,7.72,7.5,289.9,4.5
Station_A,31/01/2022 6:00,12.57,8.42,7.63,294.4,3.4
Station_A,31/01/2022 7:00,13.14,9.33,7.79,297.4,2.8
Station_A,31/01/2022 8:00,13.7,10.03,7.83,302.2,2.7
Station_A,31/01/2022 9:00,14.38,10.64,8.11,310.3,2.7
Station_A,31/01/2022 10:00,15.14,10.81,8.17,305.1,2.5
Station_A,31/01/2022 11:00,15.77,11.29,8.25,301,3.1
Station_A,31/01/2022 12:00,16.23,11.4,8.3,299.8,2.9
Station_A,31/01/2022 13:00,16.5,11.95,8.42,299.1,2.6
Station_A,31/01/2022 14:00,16.52,12.41,8.43,299.5,3.4
Station_A,31/01/2022 15:00,16.84,12.26,8.41,290.8,3.8
Station_A,31/01/2022 16:00,16.99,11.75,8.37,291.3,3.5
Station_A,31/01/2022 17:00,16.6,11.44,8.3,288.2,3.1
Station_A,31/01/2022 18:00,16.3,11.1,8.19,291.1,2.9
Station_A,31/01/2022 19:00,15.85,10.32,7.97,291.2,3.6
Station_A,31/01/2022 20:00,15.17,9.49,7.8,295.2,2.5
Station_A,31/01/2022 21:00,14.48,8.85,7.75,296.7,3.9
Station_A,31/01/2022 22:00,13.76,8.52,7.6,295.1,3.4
Station_A,31/01/2022 23:00,13.09,8.31,7.54,284,3.4
Station_A,01/02/2022 0:00,12.63,8.04,7.38,282.2,3.5
Station_A,01/02/2022 1:00,12.22,7.54,7.31,288,3.6
Station_A,01/02/2022 2:00,12.09,7.5,7.31,291.6,3.1
Station_A,01/02/2022 3:00,12.04,7.81,7.43,283.6,2.4
Station_A,01/02/2022 4:00,11.99,7.84,7.48,292.6,2.9
Station_A,01/02/2022 5:00,12.4,7.86,7.53,289.9,3.1
Station_A,01/02/2022 6:00,12.6,8.59,7.62,295.9,2.8
Station_A,01/02/2022 7:00,13.05,9.19,7.67,296.3,3.4
Station_A,01/02/2022 8:00,13.71,9.65,7.86,293.2,3.8
Station_A,01/02/2022 9:00,14.47,10.4,7.96,300.5,3.9
Station_A,01/02/2022 10:00,15.07,10.98,8.15,296.2,3.9
Station_A,01/02/2022 11:00,15.89,11.58,8.32,295.6,2.6
Station_A,01/02/2022 12:00,16.32,12.16,8.38,298,2.6
Station_A,01/02/2022 13:00,16.85,12.35,8.45,300.8,2.9
Station_A,01/02/2022 14:00,17.08,12.33,8.45,292.9,3.4
Station_A,01/02/2022 15:00,17.09,12.14,8.42,291.6,3.3
Station_A,01/02/2022 16:00,16.94,11.66,8.33,292,3.3
Station_A,01/02/2022 17:00,16.71,11.31,8.3,291.4,4.6
Station_A,01/02/2022 18:00,16.31,10.82,8.13,294,4.1
Station_A,01/02/2022 19:00,15.74,10.23,8.01,293.8,4.9
Station_A,01/02/2022 20:00,15.2,9.51,7.86,290.8,4.1
Station_A,01/02/2022 21:00,14.54,8.96,7.82,288.5,3.6
Station_A,01/02/2022 22:00,13.8,8.23,7.67,285.5,3.8
Station_A,01/02/2022 23:00,13.27,7.75,7.55,281.5,4.2
Station_A,02/02/2022 0:00,12.81,7.17,7.42,276.5,3.9
Station_A,02/02/2022 1:00,12.36,7.03,7.33,273.9,3.3
Station_A,02/02/2022 2:00,12.28,6.78,7.31,279.2,4
Station_A,02/02/2022 3:00,12.15,7.07,7.37,285.8,3.8
Station_A,02/02/2022 4:00,12.16,7.61,7.47,280.4,4.2
Station_A,02/02/2022 5:00,12.44,8.09,7.53,286.2,4.2
Station_A,02/02/2022 6:00,12.8,8.42,7.59,281.5,4.5
Station_A,02/02/2022 7:00,13.38,9.42,7.79,287.7,4.1
Station_A,02/02/2022 8:00,13.98,9.94,7.81,285.2,4
Station_A,02/02/2022 9:00,14.56,10.68,8,286.3,4.6
Station_A,02/02/2022 10:00,15.29,11,8.17,284.1,3.8
Station_A,02/02/2022 11:00,15.89,11.43,8.31,282.9,3.7
Station_A,02/02/2022 12:00,16.58,11.56,8.37,272,3.1
Station_A,02/02/2022 13:00,16.95,11.69,8.33,269.7,2.8
Station_A,02/02/2022 14:00,17.17,11.54,8.34,276.3,2.9
Station_A,02/02/2022 15:00,17.24,11.54,8.32,279.8,2.6
